type,ambient_temperature,battery_id,test_id,Capacity
discharge,4,B0053,76,1.025005489
impedance,24,B0053,77,
charge,4,B0053,78,
impedance,24,B0053,79,
discharge,4,B0053,80,0.980133163
charge,4,B0053,81,
discharge,4,B0053,82,1.036777776
charge,4,B0053,83,
discharge,4,B0053,84,1.026830062
charge,4,B0053,85,
discharge,4,B0053,86,1.015037966
charge,4,B0053,87,
discharge,4,B0053,88,0.990461474
impedance,24,B0053,89,
charge,4,B0053,90,
impedance,24,B0053,91,
discharge,4,B0053,92,1.014576517
charge,4,B0053,93,
discharge,4,B0053,94,0.981130894
charge,4,B0053,95,
discharge,4,B0053,96,1.004168743
charge,4,B0053,97,
discharge,4,B0053,98,1.007820488
charge,4,B0053,99,
discharge,4,B0053,100,0.982454133
impedance,24,B0053,101,
charge,4,B0053,102,
impedance,24,B0053,103,
discharge,4,B0053,104,1.109677536
impedance,24,B0053,105,
charge,4,B0053,106,
impedance,24,B0053,107,
discharge,4,B0053,108,1.113680159
charge,4,B0053,109,
discharge,4,B0053,110,1.03850091
charge,4,B0053,111,
discharge,4,B0053,112,1.07688159
charge,4,B0053,113,
discharge,4,B0053,114,1.072170551
charge,4,B0053,115,
discharge,4,B0053,116,1.0124589
impedance,24,B0053,117,
charge,4,B0053,118,
impedance,24,B0053,119,
discharge,4,B0053,120,1.027994486
charge,4,B0053,121,
discharge,4,B0053,122,1.030414728
charge,4,B0053,123,
discharge,4,B0053,124,1.055616327
charge,4,B0053,125,
discharge,4,B0053,126,1.001111542
charge,4,B0053,127,
discharge,4,B0053,128,1.046683922
impedance,24,B0053,129,
charge,4,B0053,130,
impedance,24,B0053,131,
discharge,4,B0053,132,1.047181656
charge,4,B0053,133,
discharge,4,B0053,134,1.010274008
charge,4,B0053,135,
discharge,4,B0053,136,0
discharge,4,B0054,0,0.739935104
impedance,24,B0054,1,
charge,4,B0054,2,
impedance,24,B0054,3,
discharge,4,B0054,4,1.166544024
charge,4,B0054,5,
discharge,4,B0054,6,1.105252146
charge,4,B0054,7,
discharge,4,B0054,8,1.096030226
charge,4,B0054,9,
discharge,4,B0054,10,1.075445069
charge,4,B0054,11,
discharge,4,B0054,12,1.065549353
impedance,24,B0054,13,
charge,4,B0054,14,
impedance,24,B0054,15,
discharge,4,B0054,16,1.056836858
charge,4,B0054,17,
discharge,4,B0054,18,1.044906445
charge,4,B0054,19,
discharge,4,B0054,20,1.045836398
charge,4,B0054,21,
discharge,4,B0054,22,1.018187921
charge,4,B0054,23,
discharge,4,B0054,24,1.022640923
impedance,24,B0054,25,
charge,4,B0054,26,
impedance,24,B0054,27,
discharge,4,B0054,28,1.038909619
charge,4,B0054,29,
discharge,4,B0054,30,1.017325035
charge,4,B0054,31,
discharge,4,B0054,32,1.033183912
charge,4,B0054,33,
discharge,4,B0054,34,1.009523212
charge,4,B0054,35,
discharge,4,B0054,36,0.986248326
impedance,24,B0054,37,
charge,4,B0054,38,
impedance,24,B0054,39,
discharge,4,B0054,40,1.008004832
charge,4,B0054,41,
discharge,4,B0054,42,1.015338776
charge,4,B0054,43,
discharge,4,B0054,44,1.010678685
charge,4,B0054,45,
discharge,4,B0054,46,1.010409657
charge,4,B0054,47,
discharge,4,B0054,48,0.980143332
impedance,24,B0054,49,
charge,4,B0054,50,
impedance,24,B0054,51,
discharge,4,B0054,52,1.101664172
impedance,24,B0054,53,
charge,4,B0054,54,
impedance,24,B0054,55,
discharge,4,B0054,56,1.082651224
charge,4,B0054,57,
discharge,4,B0054,58,1.057500839
charge,4,B0054,59,
discharge,4,B0054,60,1.038551733
charge,4,B0054,61,
discharge,4,B0054,62,1.00732949
charge,4,B0054,63,
discharge,4,B0054,64,1.016040031
impedance,24,B0054,65,
charge,4,B0054,66,
impedance,24,B0054,67,
discharge,4,B0054,68,1.015831964
charge,4,B0054,69,
discharge,4,B0054,70,1.00153838
charge,4,B0054,71,
discharge,4,B0054,72,0.981248862
charge,4,B0054,73,
discharge,4,B0054,74,0.998741603
charge,4,B0054,75,
discharge,4,B0054,76,0.958401423
impedance,24,B0054,77,
charge,4,B0054,78,
impedance,24,B0054,79,
discharge,4,B0054,80,0.980084613
charge,4,B0054,81,
discharge,4,B0054,82,0.97203722
charge,4,B0054,83,
discharge,4,B0054,84,0.969320281
charge,4,B0054,85,
discharge,4,B0054,86,0.947978639
charge,4,B0054,87,
discharge,4,B0054,88,0.963851957
impedance,24,B0054,89,
charge,4,B0054,90,
impedance,24,B0054,91,
discharge,4,B0054,92,0.96823367
charge,4,B0054,93,
discharge,4,B0054,94,0.940702086
charge,4,B0054,95,
discharge,4,B0054,96,0.961844208
charge,4,B0054,97,
discharge,4,B0054,98,0.933234014
charge,4,B0054,99,
discharge,4,B0054,100,0.931345474
impedance,24,B0054,101,
charge,4,B0054,102,
impedance,24,B0054,103,
discharge,4,B0054,104,0.99764291
impedance,24,B0054,105,
charge,4,B0054,106,
impedance,24,B0054,107,
discharge,4,B0054,108,0.983331526
charge,4,B0054,109,
discharge,4,B0054,110,0.990437006
charge,4,B0054,111,
discharge,4,B0054,112,0.949987134
charge,4,B0054,113,
discharge,4,B0054,114,0.952602784
charge,4,B0054,115,
discharge,4,B0054,116,0.885017518
impedance,24,B0054,117,
charge,4,B0054,118,
impedance,24,B0054,119,
discharge,4,B0054,120,0.993740275
charge,4,B0054,121,
discharge,4,B0054,122,0.995507331
charge,4,B0054,123,
discharge,4,B0054,124,0.975407871
charge,4,B0054,125,
discharge,4,B0054,126,0.965960558
charge,4,B0054,127,
discharge,4,B0054,128,0.957370262
impedance,24,B0054,129,
charge,4,B0054,130,
impedance,24,B0054,131,
discharge,4,B0054,132,0.929475659
charge,4,B0054,133,
discharge,4,B0054,134,0.932355388
charge,4,B0054,135,
discharge,4,B0054,136,0.954568378
charge,4,B0054,137,
discharge,4,B0054,138,0.93302421
charge,4,B0054,139,
discharge,4,B0054,140,0.923294184
impedance,24,B0054,141,
charge,4,B0054,142,
impedance,24,B0054,143,
discharge,4,B0054,144,0.925779916
charge,4,B0054,145,
discharge,4,B0054,146,0.916276579
charge,4,B0054,147,
discharge,4,B0054,148,0.938701168
charge,4,B0054,149,
discharge,4,B0054,150,0.915899059
charge,4,B0054,151,
discharge,4,B0054,152,0.920260899
impedance,24,B0054,153,
charge,4,B0054,154,
impedance,24,B0054,155,
discharge,4,B0054,156,0.911125392
charge,4,B0054,157,
discharge,4,B0054,158,0.898050704
charge,4,B0054,159,
discharge,4,B0054,160,0.927886462
charge,4,B0054,161,
discharge,4,B0054,162,0.91184154
charge,4,B0054,163,
discharge,4,B0054,164,0.893649165
impedance,24,B0054,165,
charge,4,B0054,166,
impedance,24,B0054,167,
discharge,4,B0054,168,0.910086449
impedance,24,B0054,169,
charge,4,B0054,170,
impedance,24,B0054,171,
discharge,4,B0054,172,0.911490473
charge,4,B0054,173,
discharge,4,B0054,174,0.933717281
charge,4,B0054,175,
discharge,4,B0054,176,0.898151776
charge,4,B0054,177,
discharge,4,B0054,178,0.913936714
charge,4,B0054,179,
discharge,4,B0054,180,0.876484862
impedance,24,B0054,181,
charge,4,B0054,182,
impedance,24,B0054,183,
discharge,4,B0054,184,0.885491796
charge,4,B0054,185,
discharge,4,B0054,186,0.881907462
charge,4,B0054,187,
discharge,4,B0054,188,0.904580911
charge,4,B0054,189,
discharge,4,B0054,190,0.873460635
charge,4,B0054,191,
discharge,4,B0054,192,0.903131191
impedance,24,B0054,193,
charge,4,B0054,194,
impedance,24,B0054,195,
discharge,4,B0054,196,0.871221775
charge,4,B0054,197,
discharge,4,B0054,198,0.893649904
charge,4,B0054,199,
discharge,4,B0054,200,0.883506401
charge,4,B0054,201,
discharge,4,B0054,202,0.877940371
charge,4,B0054,203,
discharge,4,B0054,204,0.859938911
impedance,24,B0054,205,
charge,4,B0054,206,
impedance,24,B0054,207,
discharge,4,B0054,208,0.869735812
charge,4,B0054,209,
discharge,4,B0054,210,0.863827181
charge,4,B0054,211,
discharge,4,B0054,212,0.886569454
charge,4,B0054,213,
discharge,4,B0054,214,0.869007857
charge,4,B0054,215,
discharge,4,B0054,216,0.847444609
impedance,24,B0054,217,
charge,4,B0054,218,
impedance,24,B0054,219,
discharge,4,B0054,220,0.879972772
impedance,24,B0054,221,
charge,4,B0054,222,
impedance,24,B0054,223,
discharge,4,B0054,224,0.911044458
charge,4,B0054,225,
discharge,4,B0054,226,0.912172429
charge,4,B0054,227,
discharge,4,B0054,228,0.887204398
charge,4,B0054,229,
discharge,4,B0054,230,0.896123677
charge,4,B0054,231,
discharge,4,B0054,232,0.8851334
impedance,24,B0054,233,
charge,4,B0054,234,
impedance,24,B0054,235,
discharge,4,B0054,236,0.879338665
charge,4,B0054,237,
discharge,4,B0054,238,0.846122424
charge,4,B0054,239,
discharge,4,B0054,240,0.870593315
charge,4,B0054,241,
discharge,4,B0054,242,0.844052091
charge,4,B0054,243,
discharge,4,B0054,244,0.853624468
impedance,24,B0054,245,
charge,4,B0054,246,
impedance,24,B0054,247,
discharge,4,B0054,248,0.852451934
charge,4,B0054,249,
discharge,4,B0054,250,0.8373919
charge,4,B0054,251,
discharge,4,B0054,252,0
discharge,4,B0056,0,0.785278121
impedance,24,B0056,1,
charge,4,B0056,2,
impedance,24,B0056,3,
discharge,4,B0056,4,1.344355555
charge,4,B0056,5,
discharge,4,B0056,6,1.317502711
charge,4,B0056,7,
discharge,4,B0056,8,1.297365468
charge,4,B0056,9,
discharge,4,B0056,10,1.263960415
charge,4,B0056,11,
discharge,4,B0056,12,1.258949619
impedance,24,B0056,13,
charge,4,B0056,14,
impedance,24,B0056,15,
discharge,4,B0056,16,1.280619769
charge,4,B0056,17,
discharge,4,B0056,18,1.257278687
charge,4,B0056,19,
discharge,4,B0056,20,1.222626004
charge,4,B0056,21,
discharge,4,B0056,22,1.229277225
charge,4,B0056,23,
discharge,4,B0056,24,1.227578014
impedance,24,B0056,25,
charge,4,B0056,26,
impedance,24,B0056,27,
discharge,4,B0056,28,1.213387289
charge,4,B0056,29,
discharge,4,B0056,30,1.230223614
charge,4,B0056,31,
discharge,4,B0056,32,1.192753011
charge,4,B0056,33,
discharge,4,B0056,34,1.186710664
charge,4,B0056,35,
discharge,4,B0056,36,1.191487514
impedance,24,B0056,37,
charge,4,B0056,38,
impedance,24,B0056,39,
discharge,4,B0056,40,1.214178606
charge,4,B0056,41,
discharge,4,B0056,42,1.209438756
charge,4,B0056,43,
discharge,4,B0056,44,1.2070723
charge,4,B0056,45,
discharge,4,B0056,46,1.162961249
charge,4,B0056,47,
discharge,4,B0056,48,1.178879687
impedance,24,B0056,49,
charge,4,B0056,50,
impedance,24,B0056,51,
discharge,4,B0056,52,1.294510415
impedance,24,B0056,53,
charge,4,B0056,54,
impedance,24,B0056,55,
discharge,4,B0056,56,1.260256756
charge,4,B0056,57,
discharge,4,B0056,58,1.240872129
charge,4,B0056,59,
discharge,4,B0056,60,1.25219734
charge,4,B0056,61,
discharge,4,B0056,62,1.22790257
charge,4,B0056,63,
discharge,4,B0056,64,1.191717031
impedance,24,B0056,65,
charge,4,B0056,66,
impedance,24,B0056,67,
discharge,4,B0056,68,1.185857024
charge,4,B0056,69,
discharge,4,B0056,70,1.184093829
charge,4,B0056,71,
discharge,4,B0056,72,1.205982914
charge,4,B0056,73,
discharge,4,B0056,74,1.165428494
charge,4,B0056,75,
discharge,4,B0056,76,1.179006061
impedance,24,B0056,77,
charge,4,B0056,78,
impedance,24,B0056,79,
discharge,4,B0056,80,1.201311375
charge,4,B0056,81,
discharge,4,B0056,82,1.165597803
charge,4,B0056,83,
discharge,4,B0056,84,1.180303335
charge,4,B0056,85,
discharge,4,B0056,86,1.165813419
charge,4,B0056,87,
discharge,4,B0056,88,1.176396052
impedance,24,B0056,89,
charge,4,B0056,90,
impedance,24,B0056,91,
discharge,4,B0056,92,1.145832551
charge,4,B0056,93,
discharge,4,B0056,94,1.16755776
charge,4,B0056,95,
discharge,4,B0056,96,1.145636655
charge,4,B0056,97,
discharge,4,B0056,98,1.1443667
charge,4,B0056,99,
discharge,4,B0056,100,1.160517769
impedance,24,B0056,101,
charge,4,B0056,102,
impedance,24,B0056,103,
discharge,4,B0056,104,1.227201304
impedance,24,B0056,105,
charge,4,B0056,106,
impedance,24,B0056,107,
discharge,4,B0056,108,1.24547972
charge,4,B0056,109,
discharge,4,B0056,110,1.172228885
charge,4,B0056,111,
discharge,4,B0056,112,1.1953515
charge,4,B0056,113,
discharge,4,B0056,114,1.191951472
charge,4,B0056,115,
discharge,4,B0056,116,1.229622367
impedance,24,B0056,117,
charge,4,B0056,118,
impedance,24,B0056,119,
discharge,4,B0056,120,1.277451942
charge,4,B0056,121,
discharge,4,B0056,122,1.243387975
charge,4,B0056,123,
discharge,4,B0056,124,1.230802543
charge,4,B0056,125,
discharge,4,B0056,126,1.216235853
charge,4,B0056,127,
discharge,4,B0056,128,1.208833573
impedance,24,B0056,129,
charge,4,B0056,130,
impedance,24,B0056,131,
discharge,4,B0056,132,1.194618116
charge,4,B0056,133,
discharge,4,B0056,134,1.173424813
charge,4,B0056,135,
discharge,4,B0056,136,1.140459631
charge,4,B0056,137,
discharge,4,B0056,138,1.182171641
charge,4,B0056,139,
discharge,4,B0056,140,1.148066338
impedance,24,B0056,141,
charge,4,B0056,142,
impedance,24,B0056,143,
discharge,4,B0056,144,1.182538194
charge,4,B0056,145,
discharge,4,B0056,146,1.155209286
charge,4,B0056,147,
discharge,4,B0056,148,1.121681671
charge,4,B0056,149,
discharge,4,B0056,150,1.162666263
charge,4,B0056,151,
discharge,4,B0056,152,1.124695616
impedance,24,B0056,153,
charge,4,B0056,154,
impedance,24,B0056,155,
discharge,4,B0056,156,1.166417795
charge,4,B0056,157,
discharge,4,B0056,158,1.134674516
charge,4,B0056,159,
discharge,4,B0056,160,1.101223132
charge,4,B0056,161,
discharge,4,B0056,162,1.156073395
charge,4,B0056,163,
discharge,4,B0056,164,1.13856099
impedance,24,B0056,165,
charge,4,B0056,166,
impedance,24,B0056,167,
discharge,4,B0056,168,1.175726545
impedance,24,B0056,169,
charge,4,B0056,170,
impedance,24,B0056,171,
discharge,4,B0056,172,1.196938563
charge,4,B0056,173,
discharge,4,B0056,174,1.126745799
charge,4,B0056,175,
discharge,4,B0056,176,1.160103137
charge,4,B0056,177,
discharge,4,B0056,178,1.136145873
charge,4,B0056,179,
discharge,4,B0056,180,1.139725389
impedance,24,B0056,181,
charge,4,B0056,182,
impedance,24,B0056,183,
discharge,4,B0056,184,1.156001002
charge,4,B0056,185,
discharge,4,B0056,186,1.126818619
charge,4,B0056,187,
discharge,4,B0056,188,1.116688356
charge,4,B0056,189,
discharge,4,B0056,190,1.13306132
charge,4,B0056,191,
discharge,4,B0056,192,1.08938399
impedance,24,B0056,193,
charge,4,B0056,194,
impedance,24,B0056,195,
discharge,4,B0056,196,1.112083646
charge,4,B0056,197,
discharge,4,B0056,198,1.127995025
charge,4,B0056,199,
discharge,4,B0056,200,1.138677457
charge,4,B0056,201,
discharge,4,B0056,202,1.127113696
charge,4,B0056,203,
discharge,4,B0056,204,1.110150887
impedance,24,B0056,205,
charge,4,B0056,206,
impedance,24,B0056,207,
discharge,4,B0056,208,1.134463226
charge,4,B0056,209,
discharge,4,B0056,210,1.108458756
charge,4,B0056,211,
discharge,4,B0056,212,1.076822087
charge,4,B0056,213,
discharge,4,B0056,214,1.128398213
charge,4,B0056,215,
discharge,4,B0056,216,1.106635035
impedance,24,B0056,217,
charge,4,B0056,218,
impedance,24,B0056,219,
discharge,4,B0056,220,1.271609072
impedance,24,B0056,221,
charge,4,B0056,222,
impedance,24,B0056,223,
discharge,4,B0056,224,1.241576718
charge,4,B0056,225,
discharge,4,B0056,226,1.174652904
charge,4,B0056,227,
discharge,4,B0056,228,1.198938989
charge,4,B0056,229,
discharge,4,B0056,230,1.146139897
charge,4,B0056,231,
discharge,4,B0056,232,1.129224379
impedance,24,B0056,233,
charge,4,B0056,234,
impedance,24,B0056,235,
discharge,4,B0056,236,1.110343289
charge,4,B0056,237,
discharge,4,B0056,238,1.153909473
charge,4,B0056,239,
discharge,4,B0056,240,1.130219146
charge,4,B0056,241,
discharge,4,B0056,242,1.125871941
charge,4,B0056,243,
discharge,4,B0056,244,1.143010828
impedance,24,B0056,245,
charge,4,B0056,246,
impedance,24,B0056,247,
discharge,4,B0056,248,1.137273178
charge,4,B0056,249,
discharge,4,B0056,250,1.129059014
charge,4,B0056,251,
discharge,4,B0055,0,0.798999793
impedance,24,B0055,1,
charge,4,B0055,2,
impedance,24,B0055,3,
discharge,4,B0055,4,1.319892156
charge,4,B0055,5,
discharge,4,B0055,6,1.27698328
charge,4,B0055,7,
discharge,4,B0055,8,1.257259131
charge,4,B0055,9,
discharge,4,B0055,10,1.206763751
charge,4,B0055,11,
discharge,4,B0055,12,1.207732254
impedance,24,B0055,13,
charge,4,B0055,14,
impedance,24,B0055,15,
discharge,4,B0055,16,1.200961429
charge,4,B0055,17,
discharge,4,B0055,18,1.189059087
charge,4,B0055,19,
discharge,4,B0055,20,1.169708783
charge,4,B0055,21,
discharge,4,B0055,22,1.148364719
charge,4,B0055,23,
discharge,4,B0055,24,1.152772606
impedance,24,B0055,25,
charge,4,B0055,26,
impedance,24,B0055,27,
discharge,4,B0055,28,1.131837047
charge,4,B0055,29,
discharge,4,B0055,30,1.13265258
charge,4,B0055,31,
discharge,4,B0055,32,1.116056572
charge,4,B0055,33,
discharge,4,B0055,34,1.098464183
charge,4,B0055,35,
discharge,4,B0055,36,1.09256941
impedance,24,B0055,37,
charge,4,B0055,38,
impedance,24,B0055,39,
discharge,4,B0055,40,1.109167681
charge,4,B0055,41,
discharge,4,B0055,42,1.107503503
charge,4,B0055,43,
discharge,4,B0055,44,1.106751675
charge,4,B0055,45,
discharge,4,B0055,46,1.072669412
charge,4,B0055,47,
discharge,4,B0055,48,1.077684402
impedance,24,B0055,49,
charge,4,B0055,50,
impedance,24,B0055,51,
discharge,4,B0055,52,1.198171473
impedance,24,B0055,53,
charge,4,B0055,54,
impedance,24,B0055,55,
discharge,4,B0055,56,1.162538155
charge,4,B0055,57,
discharge,4,B0055,58,1.155682747
charge,4,B0055,59,
discharge,4,B0055,60,1.137444098
charge,4,B0055,61,
discharge,4,B0055,62,1.112637535
charge,4,B0055,63,
discharge,4,B0055,64,1.098656068
impedance,24,B0055,65,
charge,4,B0055,66,
impedance,24,B0055,67,
discharge,4,B0055,68,1.098530276
charge,4,B0055,69,
discharge,4,B0055,70,1.10293704
charge,4,B0055,71,
discharge,4,B0055,72,1.094964492
charge,4,B0055,73,
discharge,4,B0055,74,1.089067971
charge,4,B0055,75,
discharge,4,B0055,76,1.073323392
impedance,24,B0055,77,
charge,4,B0055,78,
impedance,24,B0055,79,
discharge,4,B0055,80,1.095373857
charge,4,B0055,81,
discharge,4,B0055,82,1.063951747
charge,4,B0055,83,
discharge,4,B0055,84,1.085798072
charge,4,B0055,85,
discharge,4,B0055,86,1.058874897
charge,4,B0055,87,
discharge,4,B0055,88,1.081326004
impedance,24,B0055,89,
charge,4,B0055,90,
impedance,24,B0055,91,
discharge,4,B0055,92,1.061601863
charge,4,B0055,93,
discharge,4,B0055,94,1.059392067
charge,4,B0055,95,
discharge,4,B0055,96,1.074251314
charge,4,B0055,97,
discharge,4,B0055,98,1.040561473
charge,4,B0055,99,
discharge,4,B0055,100,1.057565654
impedance,24,B0055,101,
charge,4,B0055,102,
impedance,24,B0055,103,
discharge,4,B0055,104,1.098352897
impedance,24,B0055,105,
charge,4,B0055,106,
impedance,24,B0055,107,
discharge,4,B0055,108,1.109758994
charge,4,B0055,109,
discharge,4,B0055,110,1.079331578
charge,4,B0055,111,
discharge,4,B0055,112,1.071615909
charge,4,B0055,113,
discharge,4,B0055,114,1.074646421
charge,4,B0055,115,
discharge,4,B0055,116,1.086436831
impedance,24,B0055,117,
charge,4,B0055,118,
impedance,24,B0055,119,
